Repository	Study	Issue Type	Details	Timestamp
https://github.com/pharmamarket/Alzheimer-s-Disease-Whitepaper	CamPaIGN Study	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2025-12-01T02:40:51.863841
https://github.com/pharmamarket/Alzheimer-s-Disease-Whitepaper	CamPaIGN Study	No Version Info	No version specification file found, may cause compatibility issues	2025-12-01T02:40:51.863843
https://github.com/pharmamarket/Alzheimer-s-Disease-Whitepaper	CamPaIGN Study	No Container	No Docker or container file found, limiting reproducibility across environments	2025-12-01T02:40:51.863845
https://github.com/pharmamarket/Alzheimer-s-Disease-Whitepaper	CamPaIGN Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2025-12-01T02:40:51.863846
https://github.com/pharmamarket/Alzheimer-s-Disease-Whitepaper	CamPaIGN Study	Insufficient Content	Repository content too short (<50 chars), may be incomplete or non-functional	2025-12-01T02:41:39.267883
https://github.com/hlnkm/helen-kilimanjaro-campaign-2018	CamPaIGN Study	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2025-12-01T02:43:43.005888
https://github.com/hlnkm/helen-kilimanjaro-campaign-2018	CamPaIGN Study	No Version Info	No version specification file found, may cause compatibility issues	2025-12-01T02:43:43.005900
https://github.com/hlnkm/helen-kilimanjaro-campaign-2018	CamPaIGN Study	No Container	No Docker or container file found, limiting reproducibility across environments	2025-12-01T02:43:43.005901
https://github.com/hlnkm/helen-kilimanjaro-campaign-2018	CamPaIGN Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2025-12-01T02:43:43.005902
https://github.com/charlesdguthrie/APDA_Clock	CamPaIGN Study	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2025-12-01T02:45:54.428002
https://github.com/charlesdguthrie/APDA_Clock	CamPaIGN Study	No Version Info	No version specification file found, may cause compatibility issues	2025-12-01T02:45:54.428013
https://github.com/charlesdguthrie/APDA_Clock	CamPaIGN Study	No Container	No Docker or container file found, limiting reproducibility across environments	2025-12-01T02:45:54.428014
https://github.com/charlesdguthrie/APDA_Clock	CamPaIGN Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2025-12-01T02:45:54.428016
https://github.com/jvson03/web-template-2	CamPaIGN Study	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2025-12-01T02:48:31.150914
https://github.com/jvson03/web-template-2	CamPaIGN Study	No Version Info	No version specification file found, may cause compatibility issues	2025-12-01T02:48:31.150932
https://github.com/jvson03/web-template-2	CamPaIGN Study	No Container	No Docker or container file found, limiting reproducibility across environments	2025-12-01T02:48:31.150935
https://github.com/jvson03/web-template-2	CamPaIGN Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2025-12-01T02:48:31.150937
https://github.com/WorkSin/Dementia-Twitter-Machine-Learning	CamPaIGN Study	No README	Repository lacks a README file, reducing accessibility and understandability	2025-12-01T02:50:47.660030
https://github.com/WorkSin/Dementia-Twitter-Machine-Learning	CamPaIGN Study	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2025-12-01T02:50:47.660040
https://github.com/WorkSin/Dementia-Twitter-Machine-Learning	CamPaIGN Study	No Version Info	No version specification file found, may cause compatibility issues	2025-12-01T02:50:47.660042
https://github.com/WorkSin/Dementia-Twitter-Machine-Learning	CamPaIGN Study	No Container	No Docker or container file found, limiting reproducibility across environments	2025-12-01T02:50:47.660043
https://github.com/WorkSin/Dementia-Twitter-Machine-Learning	CamPaIGN Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2025-12-01T02:50:47.660044
https://github.com/WorkSin/Dementia-Twitter-Machine-Learning	CamPaIGN Study	Insufficient Content	Repository content too short (<50 chars), may be incomplete or non-functional	2025-12-01T02:51:24.569531
https://github.com/danderfer/Comp_Sci_Sem_2	CamPaIGN Study	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2025-12-01T02:53:26.423791
https://github.com/danderfer/Comp_Sci_Sem_2	CamPaIGN Study	No Version Info	No version specification file found, may cause compatibility issues	2025-12-01T02:53:26.423809
https://github.com/danderfer/Comp_Sci_Sem_2	CamPaIGN Study	No Container	No Docker or container file found, limiting reproducibility across environments	2025-12-01T02:53:26.423812
https://github.com/danderfer/Comp_Sci_Sem_2	CamPaIGN Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2025-12-01T02:53:26.423815
https://github.com/MarkipTheMudkip/in-class-project-2	CamPaIGN Study	No README	Repository lacks a README file, reducing accessibility and understandability	2025-12-01T02:55:37.042496
https://github.com/MarkipTheMudkip/in-class-project-2	CamPaIGN Study	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2025-12-01T02:55:37.042513
https://github.com/MarkipTheMudkip/in-class-project-2	CamPaIGN Study	No Version Info	No version specification file found, may cause compatibility issues	2025-12-01T02:55:37.042516
https://github.com/MarkipTheMudkip/in-class-project-2	CamPaIGN Study	No Container	No Docker or container file found, limiting reproducibility across environments	2025-12-01T02:55:37.042519
https://github.com/MarkipTheMudkip/in-class-project-2	CamPaIGN Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2025-12-01T02:55:37.042522
https://github.com/MarkipTheMudkip/in-class-project-2	CamPaIGN Study	Insufficient Content	Repository content too short (<50 chars), may be incomplete or non-functional	2025-12-01T02:56:13.854720
https://github.com/S4ltster/Beemovie	CamPaIGN Study	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2025-12-01T02:58:09.627590
https://github.com/S4ltster/Beemovie	CamPaIGN Study	No Version Info	No version specification file found, may cause compatibility issues	2025-12-01T02:58:09.627607
https://github.com/S4ltster/Beemovie	CamPaIGN Study	No Container	No Docker or container file found, limiting reproducibility across environments	2025-12-01T02:58:09.627610
https://github.com/S4ltster/Beemovie	CamPaIGN Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2025-12-01T02:58:09.627613
https://github.com/landonasato/Function	CamPaIGN Study	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2025-12-01T03:00:21.439414
https://github.com/landonasato/Function	CamPaIGN Study	No Version Info	No version specification file found, may cause compatibility issues	2025-12-01T03:00:21.439426
https://github.com/landonasato/Function	CamPaIGN Study	No Container	No Docker or container file found, limiting reproducibility across environments	2025-12-01T03:00:21.439427
https://github.com/landonasato/Function	CamPaIGN Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2025-12-01T03:00:21.439429
https://github.com/landonasato/Function	CamPaIGN Study	Insufficient Content	Repository content too short (<50 chars), may be incomplete or non-functional	2025-12-01T03:01:03.705676
https://github.com/HimangshuCyber/Math-Quiz	CamPaIGN Study	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2025-12-01T03:02:59.516981
https://github.com/HimangshuCyber/Math-Quiz	CamPaIGN Study	No Version Info	No version specification file found, may cause compatibility issues	2025-12-01T03:02:59.516991
https://github.com/HimangshuCyber/Math-Quiz	CamPaIGN Study	No Container	No Docker or container file found, limiting reproducibility across environments	2025-12-01T03:02:59.516992
https://github.com/HimangshuCyber/Math-Quiz	CamPaIGN Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2025-12-01T03:02:59.516993
https://github.com/Skattermuffin/this-ones-for-you-my-retalyation.-also-haha-arrow-game-lolol	CamPaIGN Study	No README	Repository lacks a README file, reducing accessibility and understandability	2025-12-01T03:05:10.951664
https://github.com/Skattermuffin/this-ones-for-you-my-retalyation.-also-haha-arrow-game-lolol	CamPaIGN Study	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2025-12-01T03:05:10.951685
https://github.com/Skattermuffin/this-ones-for-you-my-retalyation.-also-haha-arrow-game-lolol	CamPaIGN Study	No Version Info	No version specification file found, may cause compatibility issues	2025-12-01T03:05:10.951690
https://github.com/Skattermuffin/this-ones-for-you-my-retalyation.-also-haha-arrow-game-lolol	CamPaIGN Study	No Container	No Docker or container file found, limiting reproducibility across environments	2025-12-01T03:05:10.951693
https://github.com/Skattermuffin/this-ones-for-you-my-retalyation.-also-haha-arrow-game-lolol	CamPaIGN Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2025-12-01T03:05:10.951697
https://github.com/Skattermuffin/this-ones-for-you-my-retalyation.-also-haha-arrow-game-lolol	CamPaIGN Study	Insufficient Content	Repository content too short (<50 chars), may be incomplete or non-functional	2025-12-01T03:05:47.755915
https://github.com/Skattermuffin/hey-game-pepople-i-know-you-r-ment-to-like-make-these-long-but-come-on-its-fun-but-arrow-game-lol	CamPaIGN Study	No README	Repository lacks a README file, reducing accessibility and understandability	2025-12-01T03:07:44.241581
https://github.com/Skattermuffin/hey-game-pepople-i-know-you-r-ment-to-like-make-these-long-but-come-on-its-fun-but-arrow-game-lol	CamPaIGN Study	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2025-12-01T03:07:44.241616
https://github.com/Skattermuffin/hey-game-pepople-i-know-you-r-ment-to-like-make-these-long-but-come-on-its-fun-but-arrow-game-lol	CamPaIGN Study	No Version Info	No version specification file found, may cause compatibility issues	2025-12-01T03:07:44.241619
https://github.com/Skattermuffin/hey-game-pepople-i-know-you-r-ment-to-like-make-these-long-but-come-on-its-fun-but-arrow-game-lol	CamPaIGN Study	No Container	No Docker or container file found, limiting reproducibility across environments	2025-12-01T03:07:44.241621
https://github.com/Skattermuffin/hey-game-pepople-i-know-you-r-ment-to-like-make-these-long-but-come-on-its-fun-but-arrow-game-lol	CamPaIGN Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2025-12-01T03:07:44.241624
https://github.com/Skattermuffin/hey-game-pepople-i-know-you-r-ment-to-like-make-these-long-but-come-on-its-fun-but-arrow-game-lol	CamPaIGN Study	Insufficient Content	Repository content too short (<50 chars), may be incomplete or non-functional	2025-12-01T03:08:31.752150
https://github.com/SanTanBan/MindControl	CamPaIGN Study	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2025-12-01T03:10:27.897461
https://github.com/SanTanBan/MindControl	CamPaIGN Study	No Version Info	No version specification file found, may cause compatibility issues	2025-12-01T03:10:27.897495
https://github.com/SanTanBan/MindControl	CamPaIGN Study	No Container	No Docker or container file found, limiting reproducibility across environments	2025-12-01T03:10:27.897499
https://github.com/SanTanBan/MindControl	CamPaIGN Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2025-12-01T03:10:27.897502
https://github.com/mobassir94/Introduction-to-TensorFlow-for-Artificial-Intelligence-Machine-Learning-and-Deep-Learning	CamPaIGN Study	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2025-12-01T03:12:40.366797
https://github.com/mobassir94/Introduction-to-TensorFlow-for-Artificial-Intelligence-Machine-Learning-and-Deep-Learning	CamPaIGN Study	No Version Info	No version specification file found, may cause compatibility issues	2025-12-01T03:12:40.366810
https://github.com/mobassir94/Introduction-to-TensorFlow-for-Artificial-Intelligence-Machine-Learning-and-Deep-Learning	CamPaIGN Study	No Container	No Docker or container file found, limiting reproducibility across environments	2025-12-01T03:12:40.366812
https://github.com/mobassir94/Introduction-to-TensorFlow-for-Artificial-Intelligence-Machine-Learning-and-Deep-Learning	CamPaIGN Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2025-12-01T03:12:40.366814
https://github.com/vunderkind/Brain.js	CamPaIGN Study	No Version Info	No version specification file found, may cause compatibility issues	2025-12-01T03:14:25.217916
https://github.com/vunderkind/Brain.js	CamPaIGN Study	No Container	No Docker or container file found, limiting reproducibility across environments	2025-12-01T03:14:25.217927
https://github.com/vunderkind/Brain.js	CamPaIGN Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2025-12-01T03:14:25.217928
https://github.com/99websitedesign/Why-is-99-Website-Design-Agency-the-Right-Choice-for-You-	CamPaIGN Study	No README	Repository lacks a README file, reducing accessibility and understandability	2025-12-01T03:16:43.095416
https://github.com/99websitedesign/Why-is-99-Website-Design-Agency-the-Right-Choice-for-You-	CamPaIGN Study	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2025-12-01T03:16:43.095430
https://github.com/99websitedesign/Why-is-99-Website-Design-Agency-the-Right-Choice-for-You-	CamPaIGN Study	No Version Info	No version specification file found, may cause compatibility issues	2025-12-01T03:16:43.095433
https://github.com/99websitedesign/Why-is-99-Website-Design-Agency-the-Right-Choice-for-You-	CamPaIGN Study	No Container	No Docker or container file found, limiting reproducibility across environments	2025-12-01T03:16:43.095436
https://github.com/99websitedesign/Why-is-99-Website-Design-Agency-the-Right-Choice-for-You-	CamPaIGN Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2025-12-01T03:16:43.095438
https://github.com/99websitedesign/Why-is-99-Website-Design-Agency-the-Right-Choice-for-You-	CamPaIGN Study	Insufficient Content	Repository content too short (<50 chars), may be incomplete or non-functional	2025-12-01T03:17:30.344874
https://github.com/Ashar20/BrainX--Drip-campaign	CamPaIGN Study	No README	Repository lacks a README file, reducing accessibility and understandability	2025-12-01T03:19:26.051673
https://github.com/Ashar20/BrainX--Drip-campaign	CamPaIGN Study	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2025-12-01T03:19:26.051682
https://github.com/Ashar20/BrainX--Drip-campaign	CamPaIGN Study	No Version Info	No version specification file found, may cause compatibility issues	2025-12-01T03:19:26.051683
https://github.com/Ashar20/BrainX--Drip-campaign	CamPaIGN Study	No Container	No Docker or container file found, limiting reproducibility across environments	2025-12-01T03:19:26.051684
https://github.com/Ashar20/BrainX--Drip-campaign	CamPaIGN Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2025-12-01T03:19:26.051685
https://github.com/Ashar20/BrainX--Drip-campaign	CamPaIGN Study	Insufficient Content	Repository content too short (<50 chars), may be incomplete or non-functional	2025-12-01T03:20:02.864481
https://github.com/strazdinalaura/kickstarter-campaign-brainstation	CamPaIGN Study	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2025-12-01T03:21:59.063684
https://github.com/strazdinalaura/kickstarter-campaign-brainstation	CamPaIGN Study	No Version Info	No version specification file found, may cause compatibility issues	2025-12-01T03:21:59.063697
https://github.com/strazdinalaura/kickstarter-campaign-brainstation	CamPaIGN Study	No Container	No Docker or container file found, limiting reproducibility across environments	2025-12-01T03:21:59.063699
https://github.com/strazdinalaura/kickstarter-campaign-brainstation	CamPaIGN Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2025-12-01T03:21:59.063705
https://github.com/RNA-Messenger/brainfart-gm	CamPaIGN Study	No Version Info	No version specification file found, may cause compatibility issues	2025-12-01T03:23:43.314819
https://github.com/RNA-Messenger/brainfart-gm	CamPaIGN Study	No Container	No Docker or container file found, limiting reproducibility across environments	2025-12-01T03:23:43.314834
https://github.com/RNA-Messenger/brainfart-gm	CamPaIGN Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2025-12-01T03:23:43.314836
https://github.com/vunderkind/BrainJS	CamPaIGN Study	No README	Repository lacks a README file, reducing accessibility and understandability	2025-12-01T03:25:56.153086
https://github.com/vunderkind/BrainJS	CamPaIGN Study	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2025-12-01T03:25:56.153094
https://github.com/vunderkind/BrainJS	CamPaIGN Study	No Version Info	No version specification file found, may cause compatibility issues	2025-12-01T03:25:56.153096
https://github.com/vunderkind/BrainJS	CamPaIGN Study	No Container	No Docker or container file found, limiting reproducibility across environments	2025-12-01T03:25:56.153097
https://github.com/vunderkind/BrainJS	CamPaIGN Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2025-12-01T03:25:56.153098
https://github.com/vunderkind/BrainJS	CamPaIGN Study	Insufficient Content	Repository content too short (<50 chars), may be incomplete or non-functional	2025-12-01T03:26:43.578578
https://github.com/ellaneumann/bike_safety_campaign	CamPaIGN Study	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2025-12-01T03:28:39.647704
https://github.com/ellaneumann/bike_safety_campaign	CamPaIGN Study	No Version Info	No version specification file found, may cause compatibility issues	2025-12-01T03:28:39.647714
https://github.com/ellaneumann/bike_safety_campaign	CamPaIGN Study	No Container	No Docker or container file found, limiting reproducibility across environments	2025-12-01T03:28:39.647715
https://github.com/ellaneumann/bike_safety_campaign	CamPaIGN Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2025-12-01T03:28:39.647716
https://github.com/NoManNayeem/BrainFlex	CamPaIGN Study	No Version Info	No version specification file found, may cause compatibility issues	2025-12-01T03:30:46.237574
https://github.com/NoManNayeem/BrainFlex	CamPaIGN Study	No Container	No Docker or container file found, limiting reproducibility across environments	2025-12-01T03:30:46.237594
https://github.com/NoManNayeem/BrainFlex	CamPaIGN Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2025-12-01T03:30:46.237598
https://github.com/patrick-lee-warren/Russian_Hacking_Brain	CamPaIGN Study	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2025-12-01T03:32:59.088266
https://github.com/patrick-lee-warren/Russian_Hacking_Brain	CamPaIGN Study	No Version Info	No version specification file found, may cause compatibility issues	2025-12-01T03:32:59.088282
https://github.com/patrick-lee-warren/Russian_Hacking_Brain	CamPaIGN Study	No Container	No Docker or container file found, limiting reproducibility across environments	2025-12-01T03:32:59.088284
https://github.com/patrick-lee-warren/Russian_Hacking_Brain	CamPaIGN Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2025-12-01T03:32:59.088287
https://github.com/Ad-Blockchain/company.Brain.fm	CamPaIGN Study	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2025-12-01T03:35:13.762937
https://github.com/Ad-Blockchain/company.Brain.fm	CamPaIGN Study	No Version Info	No version specification file found, may cause compatibility issues	2025-12-01T03:35:13.762952
https://github.com/Ad-Blockchain/company.Brain.fm	CamPaIGN Study	No Container	No Docker or container file found, limiting reproducibility across environments	2025-12-01T03:35:13.762955
https://github.com/Ad-Blockchain/company.Brain.fm	CamPaIGN Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2025-12-01T03:35:13.762957
https://github.com/Ani-sha23/Hacksecure_BinaryBrains2025	CamPaIGN Study	No README	Repository lacks a README file, reducing accessibility and understandability	2025-12-01T03:37:25.171523
https://github.com/Ani-sha23/Hacksecure_BinaryBrains2025	CamPaIGN Study	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2025-12-01T03:37:25.171537
https://github.com/Ani-sha23/Hacksecure_BinaryBrains2025	CamPaIGN Study	No Version Info	No version specification file found, may cause compatibility issues	2025-12-01T03:37:25.171539
https://github.com/Ani-sha23/Hacksecure_BinaryBrains2025	CamPaIGN Study	No Container	No Docker or container file found, limiting reproducibility across environments	2025-12-01T03:37:25.171541
https://github.com/Ani-sha23/Hacksecure_BinaryBrains2025	CamPaIGN Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2025-12-01T03:37:25.171543
https://github.com/Ani-sha23/Hacksecure_BinaryBrains2025	CamPaIGN Study	Insufficient Content	Repository content too short (<50 chars), may be incomplete or non-functional	2025-12-01T03:38:12.618880
https://github.com/cyanide863/Project-Braindustry	CamPaIGN Study	No Version Info	No version specification file found, may cause compatibility issues	2025-12-01T03:40:08.337024
https://github.com/cyanide863/Project-Braindustry	CamPaIGN Study	No Container	No Docker or container file found, limiting reproducibility across environments	2025-12-01T03:40:08.337046
https://github.com/cyanide863/Project-Braindustry	CamPaIGN Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2025-12-01T03:40:08.337050
https://github.com/steph-25-dotcom/Brainwave_Matrix_Intern	CamPaIGN Study	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2025-12-01T03:47:40.700231
https://github.com/steph-25-dotcom/Brainwave_Matrix_Intern	CamPaIGN Study	No Version Info	No version specification file found, may cause compatibility issues	2025-12-01T03:47:40.700243
https://github.com/steph-25-dotcom/Brainwave_Matrix_Intern	CamPaIGN Study	No Container	No Docker or container file found, limiting reproducibility across environments	2025-12-01T03:47:40.700244
https://github.com/steph-25-dotcom/Brainwave_Matrix_Intern	CamPaIGN Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2025-12-01T03:47:40.700246
https://github.com/fknmiz/ai-marketing-console	CamPaIGN Study	No README	Repository lacks a README file, reducing accessibility and understandability	2025-12-01T03:49:53.591466
https://github.com/fknmiz/ai-marketing-console	CamPaIGN Study	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2025-12-01T03:49:53.591475
https://github.com/fknmiz/ai-marketing-console	CamPaIGN Study	No Version Info	No version specification file found, may cause compatibility issues	2025-12-01T03:49:53.591476
https://github.com/fknmiz/ai-marketing-console	CamPaIGN Study	No Container	No Docker or container file found, limiting reproducibility across environments	2025-12-01T03:49:53.591477
https://github.com/fknmiz/ai-marketing-console	CamPaIGN Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2025-12-01T03:49:53.591478
https://github.com/fknmiz/ai-marketing-console	CamPaIGN Study	Insufficient Content	Repository content too short (<50 chars), may be incomplete or non-functional	2025-12-01T03:50:30.303795
https://github.com/Minh-Nguyen-0401/Business-Data-Analyst-Entrance-Test-IFOOD	CamPaIGN Study	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2025-12-01T03:52:26.377410
https://github.com/Minh-Nguyen-0401/Business-Data-Analyst-Entrance-Test-IFOOD	CamPaIGN Study	No Version Info	No version specification file found, may cause compatibility issues	2025-12-01T03:52:26.377422
https://github.com/Minh-Nguyen-0401/Business-Data-Analyst-Entrance-Test-IFOOD	CamPaIGN Study	No Container	No Docker or container file found, limiting reproducibility across environments	2025-12-01T03:52:26.377423
https://github.com/Minh-Nguyen-0401/Business-Data-Analyst-Entrance-Test-IFOOD	CamPaIGN Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2025-12-01T03:52:26.377425
https://github.com/ezz-ae/entrestate-ecosystem	CamPaIGN Study	No Version Info	No version specification file found, may cause compatibility issues	2025-12-01T03:54:12.080454
https://github.com/ezz-ae/entrestate-ecosystem	CamPaIGN Study	No Container	No Docker or container file found, limiting reproducibility across environments	2025-12-01T03:54:12.080467
https://github.com/ezz-ae/entrestate-ecosystem	CamPaIGN Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2025-12-01T03:54:12.080482
https://github.com/webboostertech/-Give-a-Boost-to-Your-Business-With-a-Bang-	CamPaIGN Study	No README	Repository lacks a README file, reducing accessibility and understandability	2025-12-01T03:56:27.036081
https://github.com/webboostertech/-Give-a-Boost-to-Your-Business-With-a-Bang-	CamPaIGN Study	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2025-12-01T03:56:27.036092
https://github.com/webboostertech/-Give-a-Boost-to-Your-Business-With-a-Bang-	CamPaIGN Study	No Version Info	No version specification file found, may cause compatibility issues	2025-12-01T03:56:27.036094
https://github.com/webboostertech/-Give-a-Boost-to-Your-Business-With-a-Bang-	CamPaIGN Study	No Container	No Docker or container file found, limiting reproducibility across environments	2025-12-01T03:56:27.036096
https://github.com/webboostertech/-Give-a-Boost-to-Your-Business-With-a-Bang-	CamPaIGN Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2025-12-01T03:56:27.036097
https://github.com/webboostertech/-Give-a-Boost-to-Your-Business-With-a-Bang-	CamPaIGN Study	Insufficient Content	Repository content too short (<50 chars), may be incomplete or non-functional	2025-12-01T03:57:14.426878
https://github.com/mdrajab/CFAS-and-ADNI-Neuropathology	Cognitive Function and Ageing Study	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2025-12-01T03:59:26.540306
https://github.com/mdrajab/CFAS-and-ADNI-Neuropathology	Cognitive Function and Ageing Study	No Version Info	No version specification file found, may cause compatibility issues	2025-12-01T03:59:26.540324
https://github.com/mdrajab/CFAS-and-ADNI-Neuropathology	Cognitive Function and Ageing Study	No Container	No Docker or container file found, limiting reproducibility across environments	2025-12-01T03:59:26.540327
https://github.com/mdrajab/CFAS-and-ADNI-Neuropathology	Cognitive Function and Ageing Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2025-12-01T03:59:26.540329
https://github.com/mdrajab/CFAS-ranking-code	Cognitive Function and Ageing Study	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2025-12-01T04:01:41.647594
https://github.com/mdrajab/CFAS-ranking-code	Cognitive Function and Ageing Study	No Version Info	No version specification file found, may cause compatibility issues	2025-12-01T04:01:41.647611
https://github.com/mdrajab/CFAS-ranking-code	Cognitive Function and Ageing Study	No Container	No Docker or container file found, limiting reproducibility across environments	2025-12-01T04:01:41.647615
https://github.com/mdrajab/CFAS-ranking-code	Cognitive Function and Ageing Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2025-12-01T04:01:41.647617
https://github.com/buttybren/Incident-Dementia-in-Wales	Cognitive Function and Ageing Study	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2025-12-01T04:03:57.530559
https://github.com/buttybren/Incident-Dementia-in-Wales	Cognitive Function and Ageing Study	No Version Info	No version specification file found, may cause compatibility issues	2025-12-01T04:03:57.530571
