Repository	Study	Issue Type	Details	Timestamp
https://github.com/BenoitFaure/MedGemma_DeepMind	Longitudinal Early-onset Alzheimer's Disease Study	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2026-03-11T22:26:25.139828
https://github.com/BenoitFaure/MedGemma_DeepMind	Longitudinal Early-onset Alzheimer's Disease Study	No Version Info	No version specification file found, may cause compatibility issues	2026-03-11T22:26:25.139843
https://github.com/BenoitFaure/MedGemma_DeepMind	Longitudinal Early-onset Alzheimer's Disease Study	No Container	No Docker or container file found, limiting reproducibility across environments	2026-03-11T22:26:25.139847
https://github.com/BenoitFaure/MedGemma_DeepMind	Longitudinal Early-onset Alzheimer's Disease Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-03-11T22:26:25.139851
https://github.com/chandrasekarnarayana/Hotspot_detection_in_Yeast_Cell_Model-Image_Processing	Longitudinal Early-onset Alzheimer's Disease Study	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2026-03-11T22:26:41.201160
https://github.com/chandrasekarnarayana/Hotspot_detection_in_Yeast_Cell_Model-Image_Processing	Longitudinal Early-onset Alzheimer's Disease Study	No Version Info	No version specification file found, may cause compatibility issues	2026-03-11T22:26:41.201166
https://github.com/chandrasekarnarayana/Hotspot_detection_in_Yeast_Cell_Model-Image_Processing	Longitudinal Early-onset Alzheimer's Disease Study	No Container	No Docker or container file found, limiting reproducibility across environments	2026-03-11T22:26:41.201170
https://github.com/chandrasekarnarayana/Hotspot_detection_in_Yeast_Cell_Model-Image_Processing	Longitudinal Early-onset Alzheimer's Disease Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-03-11T22:26:41.201172
https://github.com/ankitganeshpurkar/AlzLeads	Longitudinal Early-onset Alzheimer's Disease Study	No Version Info	No version specification file found, may cause compatibility issues	2026-03-11T22:26:52.486893
https://github.com/ankitganeshpurkar/AlzLeads	Longitudinal Early-onset Alzheimer's Disease Study	No Container	No Docker or container file found, limiting reproducibility across environments	2026-03-11T22:26:52.486903
https://github.com/ankitganeshpurkar/AlzLeads	Longitudinal Early-onset Alzheimer's Disease Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-03-11T22:26:52.486907
https://github.com/MyronFernandes/Alzheimer-s-MRI-Image-Classification-Model	Longitudinal Early-onset Alzheimer's Disease Study	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2026-03-11T22:27:06.410990
https://github.com/MyronFernandes/Alzheimer-s-MRI-Image-Classification-Model	Longitudinal Early-onset Alzheimer's Disease Study	No Version Info	No version specification file found, may cause compatibility issues	2026-03-11T22:27:06.411002
https://github.com/MyronFernandes/Alzheimer-s-MRI-Image-Classification-Model	Longitudinal Early-onset Alzheimer's Disease Study	No Container	No Docker or container file found, limiting reproducibility across environments	2026-03-11T22:27:06.411006
https://github.com/MyronFernandes/Alzheimer-s-MRI-Image-Classification-Model	Longitudinal Early-onset Alzheimer's Disease Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-03-11T22:27:06.411033
https://github.com/rf2485/eoad_wmh	Longitudinal Early-onset Alzheimer's Disease Study	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2026-03-11T22:27:19.529072
https://github.com/rf2485/eoad_wmh	Longitudinal Early-onset Alzheimer's Disease Study	No Version Info	No version specification file found, may cause compatibility issues	2026-03-11T22:27:19.529086
https://github.com/rf2485/eoad_wmh	Longitudinal Early-onset Alzheimer's Disease Study	No Container	No Docker or container file found, limiting reproducibility across environments	2026-03-11T22:27:19.529097
https://github.com/rf2485/eoad_wmh	Longitudinal Early-onset Alzheimer's Disease Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-03-11T22:27:19.529102
https://github.com/Rupashi9/In-Silico-Screening-Hyperoside-AD	Longitudinal Early-onset Alzheimer's Disease Study	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2026-03-11T22:27:33.458525
https://github.com/Rupashi9/In-Silico-Screening-Hyperoside-AD	Longitudinal Early-onset Alzheimer's Disease Study	No Version Info	No version specification file found, may cause compatibility issues	2026-03-11T22:27:33.458538
https://github.com/Rupashi9/In-Silico-Screening-Hyperoside-AD	Longitudinal Early-onset Alzheimer's Disease Study	No Container	No Docker or container file found, limiting reproducibility across environments	2026-03-11T22:27:33.458542
https://github.com/Rupashi9/In-Silico-Screening-Hyperoside-AD	Longitudinal Early-onset Alzheimer's Disease Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-03-11T22:27:33.458546
https://github.com/Shalimar01/Health-Benefits-of-Red-Chilli-Powder-Shalimars.com	Longitudinal Early-onset Alzheimer's Disease Study	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2026-03-11T22:27:47.486341
https://github.com/Shalimar01/Health-Benefits-of-Red-Chilli-Powder-Shalimars.com	Longitudinal Early-onset Alzheimer's Disease Study	No Version Info	No version specification file found, may cause compatibility issues	2026-03-11T22:27:47.486385
https://github.com/Shalimar01/Health-Benefits-of-Red-Chilli-Powder-Shalimars.com	Longitudinal Early-onset Alzheimer's Disease Study	No Container	No Docker or container file found, limiting reproducibility across environments	2026-03-11T22:27:47.486395
https://github.com/Shalimar01/Health-Benefits-of-Red-Chilli-Powder-Shalimars.com	Longitudinal Early-onset Alzheimer's Disease Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-03-11T22:27:47.486401
https://github.com/Akshaybhat5/Parkinson-s-disease-predictor	Longitudinal Early-onset Alzheimer's Disease Study	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2026-03-11T22:27:59.280700
https://github.com/Akshaybhat5/Parkinson-s-disease-predictor	Longitudinal Early-onset Alzheimer's Disease Study	No Version Info	No version specification file found, may cause compatibility issues	2026-03-11T22:27:59.280720
https://github.com/Akshaybhat5/Parkinson-s-disease-predictor	Longitudinal Early-onset Alzheimer's Disease Study	No Container	No Docker or container file found, limiting reproducibility across environments	2026-03-11T22:27:59.280727
https://github.com/Akshaybhat5/Parkinson-s-disease-predictor	Longitudinal Early-onset Alzheimer's Disease Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-03-11T22:27:59.280736
https://github.com/Srishtichauhan5359/Parkinson-s-Disease-Detection	Longitudinal Early-onset Alzheimer's Disease Study	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2026-03-11T22:28:08.036251
https://github.com/Srishtichauhan5359/Parkinson-s-Disease-Detection	Longitudinal Early-onset Alzheimer's Disease Study	No Version Info	No version specification file found, may cause compatibility issues	2026-03-11T22:28:08.036263
https://github.com/Srishtichauhan5359/Parkinson-s-Disease-Detection	Longitudinal Early-onset Alzheimer's Disease Study	No Container	No Docker or container file found, limiting reproducibility across environments	2026-03-11T22:28:08.036268
https://github.com/Srishtichauhan5359/Parkinson-s-Disease-Detection	Longitudinal Early-onset Alzheimer's Disease Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-03-11T22:28:08.036272
https://github.com/JKBehnke/Beta_profile	Longitudinal Early-onset Alzheimer's Disease Study	No Version Info	No version specification file found, may cause compatibility issues	2026-03-11T22:28:19.428924
https://github.com/JKBehnke/Beta_profile	Longitudinal Early-onset Alzheimer's Disease Study	No Container	No Docker or container file found, limiting reproducibility across environments	2026-03-11T22:28:19.428942
https://github.com/JKBehnke/Beta_profile	Longitudinal Early-onset Alzheimer's Disease Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-03-11T22:28:19.428948
https://github.com/ashu979/FAll_DETECTION	Longitudinal Early-onset Alzheimer's Disease Study	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2026-03-11T22:28:30.380203
https://github.com/ashu979/FAll_DETECTION	Longitudinal Early-onset Alzheimer's Disease Study	No Version Info	No version specification file found, may cause compatibility issues	2026-03-11T22:28:30.380223
https://github.com/ashu979/FAll_DETECTION	Longitudinal Early-onset Alzheimer's Disease Study	No Container	No Docker or container file found, limiting reproducibility across environments	2026-03-11T22:28:30.380229
https://github.com/ashu979/FAll_DETECTION	Longitudinal Early-onset Alzheimer's Disease Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-03-11T22:28:30.380234
https://github.com/pooja2893/Global-Overactive-Bladder-Treatment-Market-Trends-Size-Competitive-Analysis-and-Forecast---2019-20	Longitudinal Early-onset Alzheimer's Disease Study	No README	Repository lacks a README file, reducing accessibility and understandability	2026-03-11T22:28:58.293803
https://github.com/pooja2893/Global-Overactive-Bladder-Treatment-Market-Trends-Size-Competitive-Analysis-and-Forecast---2019-20	Longitudinal Early-onset Alzheimer's Disease Study	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2026-03-11T22:28:58.293833
https://github.com/pooja2893/Global-Overactive-Bladder-Treatment-Market-Trends-Size-Competitive-Analysis-and-Forecast---2019-20	Longitudinal Early-onset Alzheimer's Disease Study	No Version Info	No version specification file found, may cause compatibility issues	2026-03-11T22:28:58.293837
https://github.com/pooja2893/Global-Overactive-Bladder-Treatment-Market-Trends-Size-Competitive-Analysis-and-Forecast---2019-20	Longitudinal Early-onset Alzheimer's Disease Study	No Container	No Docker or container file found, limiting reproducibility across environments	2026-03-11T22:28:58.293841
https://github.com/pooja2893/Global-Overactive-Bladder-Treatment-Market-Trends-Size-Competitive-Analysis-and-Forecast---2019-20	Longitudinal Early-onset Alzheimer's Disease Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-03-11T22:28:58.293847
https://github.com/pooja2893/Global-Overactive-Bladder-Treatment-Market-Trends-Size-Competitive-Analysis-and-Forecast---2019-20	Longitudinal Early-onset Alzheimer's Disease Study	Insufficient Content	Repository content too short (<50 chars), may be incomplete or non-functional	2026-03-11T22:29:06.157070
https://github.com/rprokap/pset-9	Longitudinal Early-onset Alzheimer's Disease Study	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2026-03-11T22:29:11.246185
https://github.com/rprokap/pset-9	Longitudinal Early-onset Alzheimer's Disease Study	No Version Info	No version specification file found, may cause compatibility issues	2026-03-11T22:29:11.246276
https://github.com/rprokap/pset-9	Longitudinal Early-onset Alzheimer's Disease Study	No Container	No Docker or container file found, limiting reproducibility across environments	2026-03-11T22:29:11.246283
https://github.com/rprokap/pset-9	Longitudinal Early-onset Alzheimer's Disease Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-03-11T22:29:11.246288
https://github.com/rprokap/pset-9	Longitudinal Early-onset Alzheimer's Disease Study	Insufficient Content	Repository content too short (<50 chars), may be incomplete or non-functional	2026-03-11T22:29:17.324418
https://github.com/dia2018/What-is-the-Difference-Between-AI-and-Machine-Learning	Longitudinal Early-onset Alzheimer's Disease Study	No README	Repository lacks a README file, reducing accessibility and understandability	2026-03-11T22:29:37.287715
https://github.com/dia2018/What-is-the-Difference-Between-AI-and-Machine-Learning	Longitudinal Early-onset Alzheimer's Disease Study	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2026-03-11T22:29:37.287735
https://github.com/dia2018/What-is-the-Difference-Between-AI-and-Machine-Learning	Longitudinal Early-onset Alzheimer's Disease Study	No Version Info	No version specification file found, may cause compatibility issues	2026-03-11T22:29:37.287737
https://github.com/dia2018/What-is-the-Difference-Between-AI-and-Machine-Learning	Longitudinal Early-onset Alzheimer's Disease Study	No Container	No Docker or container file found, limiting reproducibility across environments	2026-03-11T22:29:37.287740
https://github.com/dia2018/What-is-the-Difference-Between-AI-and-Machine-Learning	Longitudinal Early-onset Alzheimer's Disease Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-03-11T22:29:37.287742
https://github.com/dia2018/What-is-the-Difference-Between-AI-and-Machine-Learning	Longitudinal Early-onset Alzheimer's Disease Study	Insufficient Content	Repository content too short (<50 chars), may be incomplete or non-functional	2026-03-11T22:29:45.249736
https://github.com/Tanaybalraj/Eye-blink-to-speech	Longitudinal Early-onset Alzheimer's Disease Study	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2026-03-11T22:29:47.090518
https://github.com/Tanaybalraj/Eye-blink-to-speech	Longitudinal Early-onset Alzheimer's Disease Study	No Version Info	No version specification file found, may cause compatibility issues	2026-03-11T22:29:47.090535
https://github.com/Tanaybalraj/Eye-blink-to-speech	Longitudinal Early-onset Alzheimer's Disease Study	No Container	No Docker or container file found, limiting reproducibility across environments	2026-03-11T22:29:47.090540
https://github.com/Tanaybalraj/Eye-blink-to-speech	Longitudinal Early-onset Alzheimer's Disease Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-03-11T22:29:47.090549
https://github.com/mehdi4027/Solar-Gold-smart-safe-	Longitudinal Early-onset Alzheimer's Disease Study	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2026-03-11T22:29:58.048940
https://github.com/mehdi4027/Solar-Gold-smart-safe-	Longitudinal Early-onset Alzheimer's Disease Study	No Version Info	No version specification file found, may cause compatibility issues	2026-03-11T22:29:58.048948
https://github.com/mehdi4027/Solar-Gold-smart-safe-	Longitudinal Early-onset Alzheimer's Disease Study	No Container	No Docker or container file found, limiting reproducibility across environments	2026-03-11T22:29:58.048952
https://github.com/mehdi4027/Solar-Gold-smart-safe-	Longitudinal Early-onset Alzheimer's Disease Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-03-11T22:29:58.048955
https://github.com/mehdi4027/satoshi-Nakomoto	Longitudinal Early-onset Alzheimer's Disease Study	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2026-03-11T22:30:08.903372
https://github.com/mehdi4027/satoshi-Nakomoto	Longitudinal Early-onset Alzheimer's Disease Study	No Version Info	No version specification file found, may cause compatibility issues	2026-03-11T22:30:08.903383
https://github.com/mehdi4027/satoshi-Nakomoto	Longitudinal Early-onset Alzheimer's Disease Study	No Container	No Docker or container file found, limiting reproducibility across environments	2026-03-11T22:30:08.903387
https://github.com/mehdi4027/satoshi-Nakomoto	Longitudinal Early-onset Alzheimer's Disease Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-03-11T22:30:08.903391
https://github.com/vineethsaivs/Brain-Tumor-Detection-using-Deep-Learning	Longitudinal Early-onset Alzheimer's Disease Study	No Version Info	No version specification file found, may cause compatibility issues	2026-03-11T22:30:20.507930
https://github.com/vineethsaivs/Brain-Tumor-Detection-using-Deep-Learning	Longitudinal Early-onset Alzheimer's Disease Study	No Container	No Docker or container file found, limiting reproducibility across environments	2026-03-11T22:30:20.507945
https://github.com/vineethsaivs/Brain-Tumor-Detection-using-Deep-Learning	Longitudinal Early-onset Alzheimer's Disease Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-03-11T22:30:20.507950
https://github.com/jslota/scRNAseq-prion-infection	Longitudinal Early-onset Alzheimer's Disease Study	No README	Repository lacks a README file, reducing accessibility and understandability	2026-03-11T22:30:34.607480
https://github.com/jslota/scRNAseq-prion-infection	Longitudinal Early-onset Alzheimer's Disease Study	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2026-03-11T22:30:34.607494
https://github.com/jslota/scRNAseq-prion-infection	Longitudinal Early-onset Alzheimer's Disease Study	No Version Info	No version specification file found, may cause compatibility issues	2026-03-11T22:30:34.607498
https://github.com/jslota/scRNAseq-prion-infection	Longitudinal Early-onset Alzheimer's Disease Study	No Container	No Docker or container file found, limiting reproducibility across environments	2026-03-11T22:30:34.607501
https://github.com/jslota/scRNAseq-prion-infection	Longitudinal Early-onset Alzheimer's Disease Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-03-11T22:30:34.607505
https://github.com/jslota/scRNAseq-prion-infection	Longitudinal Early-onset Alzheimer's Disease Study	Insufficient Content	Repository content too short (<50 chars), may be incomplete or non-functional	2026-03-11T22:30:40.751639
https://github.com/virtualscreenlab/Drug-Design-at-BBB-	Longitudinal Early-onset Alzheimer's Disease Study	No README	Repository lacks a README file, reducing accessibility and understandability	2026-03-11T22:30:42.642425
https://github.com/virtualscreenlab/Drug-Design-at-BBB-	Longitudinal Early-onset Alzheimer's Disease Study	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2026-03-11T22:30:42.642440
https://github.com/virtualscreenlab/Drug-Design-at-BBB-	Longitudinal Early-onset Alzheimer's Disease Study	No Version Info	No version specification file found, may cause compatibility issues	2026-03-11T22:30:42.642453
https://github.com/virtualscreenlab/Drug-Design-at-BBB-	Longitudinal Early-onset Alzheimer's Disease Study	No Container	No Docker or container file found, limiting reproducibility across environments	2026-03-11T22:30:42.642457
https://github.com/virtualscreenlab/Drug-Design-at-BBB-	Longitudinal Early-onset Alzheimer's Disease Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-03-11T22:30:42.642461
https://github.com/virtualscreenlab/Drug-Design-at-BBB-	Longitudinal Early-onset Alzheimer's Disease Study	Insufficient Content	Repository content too short (<50 chars), may be incomplete or non-functional	2026-03-11T22:30:48.741939
https://github.com/Franchglobal2/6-Ways-To-Be-Fit-And-Strengthen-Your-Immune-System-	Longitudinal Early-onset Alzheimer's Disease Study	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2026-03-11T22:30:50.574795
https://github.com/Franchglobal2/6-Ways-To-Be-Fit-And-Strengthen-Your-Immune-System-	Longitudinal Early-onset Alzheimer's Disease Study	No Version Info	No version specification file found, may cause compatibility issues	2026-03-11T22:30:50.574838
https://github.com/Franchglobal2/6-Ways-To-Be-Fit-And-Strengthen-Your-Immune-System-	Longitudinal Early-onset Alzheimer's Disease Study	No Container	No Docker or container file found, limiting reproducibility across environments	2026-03-11T22:30:50.574844
https://github.com/Franchglobal2/6-Ways-To-Be-Fit-And-Strengthen-Your-Immune-System-	Longitudinal Early-onset Alzheimer's Disease Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-03-11T22:30:50.574848
https://github.com/Franchglobal2/6-Ways-To-Be-Fit-And-Strengthen-Your-Immune-System	Longitudinal Early-onset Alzheimer's Disease Study	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2026-03-11T22:31:02.222090
https://github.com/Franchglobal2/6-Ways-To-Be-Fit-And-Strengthen-Your-Immune-System	Longitudinal Early-onset Alzheimer's Disease Study	No Version Info	No version specification file found, may cause compatibility issues	2026-03-11T22:31:02.222102
https://github.com/Franchglobal2/6-Ways-To-Be-Fit-And-Strengthen-Your-Immune-System	Longitudinal Early-onset Alzheimer's Disease Study	No Container	No Docker or container file found, limiting reproducibility across environments	2026-03-11T22:31:02.222108
https://github.com/Franchglobal2/6-Ways-To-Be-Fit-And-Strengthen-Your-Immune-System	Longitudinal Early-onset Alzheimer's Disease Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-03-11T22:31:02.222113
https://github.com/guilhermeverdoodt/brainx-crm-chatbot	Longitudinal Early-onset Alzheimer's Disease Study	No Version Info	No version specification file found, may cause compatibility issues	2026-03-11T22:31:12.606939
https://github.com/guilhermeverdoodt/brainx-crm-chatbot	Longitudinal Early-onset Alzheimer's Disease Study	No Container	No Docker or container file found, limiting reproducibility across environments	2026-03-11T22:31:12.606957
https://github.com/guilhermeverdoodt/brainx-crm-chatbot	Longitudinal Early-onset Alzheimer's Disease Study	No Environment Spec	No environment specification file (conda, pipenv, etc.) found	2026-03-11T22:31:12.606965
https://github.com/adrielyeung/comp-neuro	Longitudinal Early-onset Alzheimer's Disease Study	No Dependencies	No dependency file found (requirements.txt, package.json, etc.), reducing reproducibility	2026-03-11T22:31:25.192663
https://github.com/adrielyeung/comp-neuro	Longitudinal Early-onset Alzheimer's Disease Study	No Version Info	No version specification file found, may cause compatibility issues	2026-03-11T22:31:25.192683
