Study Name	Abbreviation	Diseases Included	Repository Link	Owner	Contributors	Languages	Biomedical Relevance	Code Summary	Data Types	Tooling
Scottish Medical Imaging Research Dataset	SMI	Multiple conditions including neurodegenerative diseases	https://github.com/stuhelgeson/smidi-system	stuhelgeson	stuhelgeson	C	"YES - The repository is biomedically relevant as it involves brain-related technology development, specifically a ""Brain and Controller smart instrument ecosystem"" which suggests brain-computer interface or neurological monitoring applications."	This repository contains code development for a smart instrument ecosystem that involves brain and controller components. The system appears to be designed for creating an integrated platform combining brain monitoring or interface capabilities with control mechanisms, though specific implementation details are not provided in the available information.	Not specified in the available repository information.	Not specified in the available repository information.
Scottish Medical Imaging Research Dataset	SMI	Multiple conditions including neurodegenerative diseases	https://github.com/zjor/smile-hunter	zjor	zjor	TypeScript	NO - This appears to be a game or web application focused on face detection/selection rather than biomedical research. While it involves faces and emotions, there's no indication it's designed for clinical research, neurological assessment, or medical applications related to brain disorders.	"The Smile Hunter is a web-based game or application that involves users selecting or ""picking"" faces, likely with different emotional expressions including smiles. The application tracks user performance metrics like timing and precision, and appears to be designed as an interactive face recognition or selection game."	Not specified in the available repository information.	Based on the deployment URL (vercel.app), the project likely uses web technologies, but specific frameworks and tools are not specified in the available repository information.
Scottish Medical Imaging Research Dataset	SMI	Multiple conditions including neurodegenerative diseases	https://github.com/smimrankhan/smimrankhan-AI-Blog-Idea-Brainstormer	smimrankhan	smimrankhan	Python	NO - This repository is a general-purpose AI-powered blog idea brainstorming tool for content creators. It has no connection to biomedical research, neuroscience, brain disorders, or healthcare applications.	This is a Streamlit web application that uses OpenAI's GPT models via LangChain to help content creators generate blog post ideas and detailed content outlines. Users input their blog topic, target audience, writing tone, and optional keywords, and the AI generates 3-5 creative blog ideas along with comprehensive outlines that can be downloaded for further development.	Not specified in the available repository information.	Streamlit, LangChain, OpenAI API, python-dotenv, Python 3.7+, pip
The Caerphilly Prospective Study	CaPS	Cardiovascular Disease; Dementia; Aging	https://github.com/infomindgithub/Machine-Learning-Engineer-Nanodegree-Capstone-PROJECT-ANALYSIS	infomindgithub	infomindgithub	Jupyter Notebook	YES. This repository is directly focused on biomedical research, specifically analyzing clinical, demographic, and brain-related anatomic measures from human MRI tests to diagnose dementia levels and predict Alzheimer's Disease probability. The project uses OASIS brain imaging dataset and aims to provide early detection capabilities for dementia without requiring radiological interpretation of MRI scans.	This project implements machine learning models to classify dementia from demographic and clinical data derived from MRI tests, without using the actual MRI imaging data. The code performs binary classification to determine whether individuals have dementia with approximately 87% accuracy using algorithms like Gradient Boosting and Random Forest. The approach involves data cleaning, preparation, and comparison of multiple machine learning algorithms to create a model that can provide early alerts for dementia intervention.	- Clinical data from MRI tests - Demographic data - Brain-related derived anatomic measures from MRI - Cognitive testing data - Clinical assessments - CDR (Clinical Dementia Rating) labels	- Machine learning algorithms (Gradient Boosting, Random Forest, Neural Networks) - K-fold cross-validation - OASIS brain dataset (http://www.oasis-brains.org/) - Binary and multi-label classification frameworks
The Caerphilly Prospective Study	CaPS	Cardiovascular Disease; Dementia; Aging	https://github.com/tamap94/ds-capstone-alzheimers-	tamap94	ValleSoYeah; tamap94; deneick; leo92ra	Jupyter Notebook	YES - This repository is directly focused on Alzheimer's disease prediction using MRI brain imaging data, which is a core neurodegenerative disease research application with clear biomedical relevance.	This project implements a neural network system to predict Alzheimer's disease from MRI brain images using a combination of OASIS1 and ADNI1 datasets. The approach uses three 2D slices from different axes of 3D MRI scans as input to a pre-trained VGG16 network, followed by a deep neural network for final predictions, achieving 76% accuracy and 94% recall.	- 3D MRI brain images - 2D MRI image slices - Clinical assessment test data - Brain measurements (numerical data)	- Python 3.9.8 - VGG16 (pre-trained convolutional neural network) - Deep Neural Networks (DNN) - Jupyter notebooks (for error analysis) - NumPy (for data storage as .npz files) - Standard Python machine learning stack (based on requirements.txt reference)
The Caerphilly Prospective Study	CaPS	Cardiovascular Disease; Dementia; Aging	https://github.com/MASILab/Capstone_WhiteMatterML	MASILab	ok-tsar	Jupyter Notebook	YES - This repository is directly focused on Alzheimer's disease classification using brain imaging data. It specifically analyzes white matter differences between healthy aging and Alzheimer's onset through diffusion tensor imaging, which is clearly within the scope of neurodegenerative disease research and brain imaging analysis.	This project implements an interpretable machine learning approach to classify Alzheimer's disease from brain scans using diffusion tensor imaging data. The code uses multiple machine learning models (logistic regression, SVM, random forest, neural networks, and gradient boosting) to identify important features that distinguish between healthy aging and Alzheimer's onset, with a focus on understanding white matter connectivity differences in the brain.	Diffusion tensor imaging (DTI) data from brain scans, specifically white matter tract measurements and bundle features from the Baltimore Longitudinal Study of Aging (BLSA). Additional non-imaging clinical data mentioned includes handedness and sex.	Jupyter notebooks, Tableau (for visualizations), machine learning models including logistic regression, support vector classification, random forest classifier, multi-layer perceptron/neural networks, and gradient boosted trees classifier. The specific ML frameworks are not explicitly mentioned in the available content.
The Caerphilly Prospective Study	CaPS	Cardiovascular Disease; Dementia; Aging	https://github.com/bstephan-smu/spring-2021-capstone	bstephan-smu	DustinBracy; bstephan-smu; urbandj; 7446Nguyen	HTML	YES - This repository is focused on early detection of high-risk Alzheimer's disease, which is directly related to neurodegenerative disease research and clinical applications for neurological conditions.	This appears to be a capstone project aimed at developing methods for early detection of individuals at high risk for Alzheimer's disease. The project uses Python-based data analysis tools, likely involving machine learning or statistical analysis approaches for risk assessment. The specific implementation details are not visible in the provided repository content.	Not specified in the available repository information.	Python, Jupyter notebooks, NumPy, Pandas, Matplotlib, scikit-learn (implied from data science stack), Pillow (image processing), IPython/Jupyter ecosystem (ipykernel, ipywidgets, notebook), and various supporting libraries for data analysis and visualization.
The Caerphilly Prospective Study	CaPS	Cardiovascular Disease; Dementia; Aging	https://github.com/denise-remhof/Data-Science-Alzheimers-Capstone	denise-remhof	denise-remhof	Jupyter Notebook	YES - This repository is directly focused on Alzheimer's disease, a major neurodegenerative condition. The project involves predicting age-adjusted Alzheimer's mortality rates, which is clearly relevant to biomedical research and healthcare applications for neurological conditions.	This repository contains a capstone project that analyzes and predicts age-adjusted Alzheimer's mortality rates using data science techniques. The project is implemented through Jupyter notebooks and includes supporting code, visualizations, and datasets for the mortality rate prediction analysis.	Alzheimer's mortality rate data (age-adjusted). Specific data modalities are not clearly specified in the available repository information.	Jupyter notebooks. Additional packages, frameworks, and technologies are not specified in the available repository information.
The Caerphilly Prospective Study	CaPS	Cardiovascular Disease; Dementia; Aging	https://github.com/mrinal18/Alzheimer-Prediction-CapsNets	mrinal18	mrinal18	Python	YES - This repository is directly focused on Alzheimer's disease prediction, which is a major neurodegenerative condition. The project specifically involves brain MRI analysis for medical diagnosis, making it highly relevant to biomedical research and neurological healthcare applications.	This code implements a machine learning pipeline for predicting Alzheimer's disease using Capsule Networks applied to brain MRI scans. The system first preprocesses MRI data through segmentation, registration, normalization, and skull-stripping, then uses a 3D autoencoder to extract features from image patches, which are subsequently fed into a Capsule Network for classification.	Brain MRI scans (3D neuroimaging data)	Based on the available information: 3D autoencoders, 3D CNNs, Capsule Networks, MRI preprocessing tools for segmentation, registration, normalization, and skull-stripping. Specific software packages and frameworks are not specified in the available repository information.
The Caerphilly Prospective Study	CaPS	Cardiovascular Disease; Dementia; Aging	https://github.com/jvgalvin/capstone	jvgalvin	landmund; jvgalvin; paul590; iamick	Jupyter Notebook	YES - This repository is directly focused on Alzheimer's Disease, a major neurodegenerative condition. It develops machine learning models for early prediction of AD onset using multimodal biomedical data including brain imaging (MRI), genetic markers, and cognitive assessments.	This is an end-to-end containerized application that predicts the probability of Alzheimer's Disease onset within 5 years using a multimodal machine learning approach. The system combines MRI brain imaging data, genetic information (APOE4), and cognitive assessments to train neural networks and other ML models, achieving better performance than image-only approaches.	- MRI brain imaging data (T1-weighted scans at 1.5 Tesla) - Genetic data (APOE4 allele copies) - Cognitive assessment data (MMSE scores) - Clinical/demographic data (age, gender, education, ethnicity, race) - Brain morphometry measurements (cortical thickness, brain volumes from FreeSurfer/ANTs/Mindboggle processing)	- FreeSurfer (brain surface extraction and labeling) - ANTs (brain volume extraction, segmentation, registration) - Mindboggle (brain morphometry measurements) - Machine learning frameworks for neural networks, SVM, Random Forest, XGBoost - Principal Component Analysis (PCA) for dimensionality reduction - Minikube/Kubernetes for containerized deployment - FastAPI (uvicorn) - React/npm for web UI - Database integration for EHR system simulation
The Caerphilly Prospective Study	CaPS	Cardiovascular Disease; Dementia; Aging	https://github.com/infomindgithub/Machine-Learning-Engineer-Nanodegree-Capstone-PROJECT-PROPOSAL	infomindgithub	infomindgithub	HTML	YES - This repository is directly biomedically relevant as it focuses on machine learning analysis for diagnosing dementia levels and predicting Alzheimer's Disease probability using clinical, demographic, and brain anatomical measures from human MRI data.	This is a capstone project proposal for machine learning modeling and analysis of clinical, demographic, and brain-derived anatomical measures from human MRI tests. The project aims to diagnose dementia levels in individuals and determine the probability of Alzheimer's Disease using data from the OASIS brain database.	MRI (magnetic resonance imaging), clinical data, demographic data, brain-derived anatomical measures	Not specified in the available repository information.
The Caerphilly Prospective Study	CaPS	Cardiovascular Disease; Dementia; Aging	https://github.com/MarkUchendu/Alzheimer_Capstone	MarkUchendu	MarkUchendu	Jupyter Notebook	YES - This repository is directly focused on Alzheimer's disease research, analyzing epidemiological patterns, demographics, and geographic distribution of this neurodegenerative condition using CDC health data.	This is a capstone project analyzing Alzheimer's disease patterns across the United States using CDC data sources. The project aims to identify demographic factors (gender, ethnicity, age) that correlate with Alzheimer's susceptibility and create geographic visualizations showing disease prevalence changes over time by state.	CDC epidemiological data on Alzheimer's disease, demographic data (age, gender, ethnicity), geographic/state-level health statistics, temporal health data for trend analysis.	Not specified in the available repository information (only data sources from CDC, data.gov, and healthdata.gov are mentioned, along with plans for geojson mapping visualization).
The Caerphilly Prospective Study	CaPS	Cardiovascular Disease; Dementia; Aging	https://github.com/rohanchidrewar05/smart_cap	rohanchidrewar05	rohanchidrewar05	Jupyter Notebook	YES - This repository is directly related to Alzheimer's disease, which is a major neurodegenerative condition. The project appears to be developing a smart cap device specifically for Alzheimer's patients, making it highly relevant to biomedical research and healthcare applications for neurological conditions.	"Based on the limited information available, this appears to be a project for developing a ""smart cap"" device intended for use by Alzheimer's patients. The repository likely contains code for a wearable technology solution that could potentially monitor, assist, or provide therapeutic benefits for individuals with Alzheimer's disease."	Not specified in the available repository information.	Not specified in the available repository information.
The Caerphilly Prospective Study	CaPS	Cardiovascular Disease; Dementia; Aging	https://github.com/ClaeymanDamien/Alzheimer-Center-Manager	ClaeymanDamien	ClaeymanDamien	PHP	YES - This repository is biomedically relevant as it appears to be a management system specifically designed for an Alzheimer's center, which directly relates to neurodegenerative disease management and healthcare applications for neurological conditions.	This is a web-based management system for an Alzheimer's care center that provides different user roles (Admin, User, and Matron) with varying access levels. The system is built using PHP with object-oriented programming principles and includes database functionality for managing center operations.	Not specified in the available repository information.	- PHP (with object-oriented programming) - SQL/Database system - Bootstrap 4 (frontend framework) - Web server environment (www folder structure)
The Caerphilly Prospective Study	CaPS	Cardiovascular Disease; Dementia; Aging	https://github.com/adrianadu/capstone_Alzheimer	adrianadu	adrianadu	Jupyter Notebook	"YES - The repository name ""capstone_Alzheimer"" clearly indicates this is a final year project focused on Alzheimer's disease, which is a major neurodegenerative disease and directly falls under biomedical relevance criteria."	Based on the limited information available, this appears to be a final year capstone project repository focused on Alzheimer's disease research or analysis. The repository contains minimal documentation with only a basic README file indicating it's a final year project repository.	Not specified in the available repository information.	Not specified in the available repository information.
The Caerphilly Prospective Study	CaPS	Cardiovascular Disease; Dementia; Aging	https://github.com/Kur1su0/Efficient-CapsNet-for-Alzheimer-Disease-Classification	Kur1su0	Kur1su0		YES - This repository is directly related to Alzheimer's disease classification, which is a major neurodegenerative disease. The project focuses on developing machine learning methods for medical diagnosis of a neurological condition.	This repository implements an Efficient Capsule Network (CapsNet) architecture specifically designed for classifying Alzheimer's disease. The project appears to apply deep learning techniques to automate the diagnosis or classification of Alzheimer's disease stages or presence.	Not specified in the available repository information.	Not specified in the available repository information.
The Caerphilly Prospective Study	CaPS	Cardiovascular Disease; Dementia; Aging	https://github.com/pcsingh812/Alzheimer_Diagnosis_Capstone	pcsingh812	pcsingh812; yeskaycodes	Jupyter Notebook	YES - This repository is directly focused on Alzheimer's disease risk prediction, which is a major neurodegenerative disease. The project involves medical/clinical data analysis for brain disorders and uses machine learning to predict Alzheimer's risk based on various health and demographic factors.	This project develops a machine learning system to predict Alzheimer's disease risk using a synthetic dataset of 74,283 individuals with demographic, lifestyle, medical, cognitive, and genetic features. The final model uses Gradient Boosting and is deployed as a Streamlit web application that provides real-time risk predictions based on user-input personal and lifestyle factors.	Demographic data, lifestyle data, medical data, cognitive assessments, genetic markers (specifically APOE-ε4), clinical variables (diabetes, hypertension, cholesterol levels), family history, and education level data.	Machine Learning (Gradient Boosting), Streamlit (for web app deployment), Python (implied for ML implementation). The repository mentions model evaluation metrics suggesting use of scikit-learn or similar ML frameworks.
The Caerphilly Prospective Study	CaPS	Cardiovascular Disease; Dementia; Aging	https://github.com/nazirxz/capstone-project-alzheimer	nazirxz	nazirxz; gmichaelll; nicolaswonoadi	Kotlin	YES - This repository is directly related to Alzheimer's disease, a major neurodegenerative condition. The project develops a mobile healthcare application specifically designed to assist Alzheimer's patients and their caregivers with daily care management.	"This is a mobile Android application called ""CAREZHEIMER"" that helps Alzheimer's disease patients and their families manage daily care activities. The app uses machine learning with collaborative filtering recommendation systems to provide personalized care suggestions, includes QR code functionality for patient tracking, and integrates with cloud services for data storage and synchronization."	Patient care data, caregiver information, task/activity data, user profile pictures, and machine learning training datasets for the collaborative filtering recommendation system.	Android Studio, Kotlin, TensorFlow/TensorFlow Lite, Firebase (Firestore database, Firebase Storage, Firebase Machine Learning), Google Cloud Platform, Room database, Glide, Code Scanner, QR Generator, Bootstrap, Figma, Google Maps API.
The Caerphilly Prospective Study	CaPS	Cardiovascular Disease; Dementia; Aging	https://github.com/aryanm5/cosmos-capstone	aryanm5	aryanm5; johnivanov04	HTML	YES - This repository is directly focused on analyzing Alzheimer's Disease data, which is a major neurodegenerative disease and clearly falls within the scope of biomedical research related to neurological conditions.	This is a capstone project that performs analysis of Alzheimer's Disease data using the R programming language. The project appears to be a collaborative research effort by three authors that resulted in a research poster presentation of their findings.	Not specified in the available repository information.	R programming language
The Caerphilly Prospective Study	CaPS	Cardiovascular Disease; Dementia; Aging	https://github.com/mmimet/GBC-capstone-Alzheimer-Brain-Tumor	mmimet	mmimet	Jupyter Notebook	YES - This repository is directly biomedically relevant as it focuses on Alzheimer's disease classification and analysis of brain tumor relationships, which falls squarely within neurodegenerative disease research and brain disorder analysis.	This appears to be a capstone project that implements machine learning approaches for classifying Alzheimer's disease and analyzing its relationship with brain tumors. The project likely involves developing computational models to identify patterns or correlations between these two neurological conditions.	Not specified in the available repository information.	Not specified in the available repository information.
The Caerphilly Prospective Study	CaPS	Cardiovascular Disease; Dementia; Aging	https://github.com/adrianadu/Capstone_project2025	adrianadu	adrianadu	Jupyter Notebook	YES - This repository is directly focused on Alzheimer's disease diagnosis using MRI brain imaging data. It specifically mentions developing CNN-Transformer hybrid models and Vision Transformers for analyzing MRI scans to diagnose different stages of Alzheimer's disease (Healthy, MCI - Mild Cognitive Impairment, and Mild AD - Mild Alzheimer's Disease).	This project implements a machine learning system for automated Alzheimer's disease diagnosis using MRI brain scans. The code utilizes CNN-Transformer hybrid models and Vision Transformers to classify patients into three categories: Healthy, MCI (Mild Cognitive Impairment), and Mild AD (Mild Alzheimer's Disease). The system processes MRI images along with clinical metadata to provide diagnostic predictions.	MRI brain images, clinical metadata (including patient ID, Age, MMSE scores, CDR ratings)	Based on the repository structure and description, the project appears to use CNN architectures, Vision Transformers, and likely deep learning frameworks (though specific packages are not detailed in the available content). The project structure suggests use of Python-based machine learning tools for model training, logging, and checkpoint management.
The Caerphilly Prospective Study	CaPS	Cardiovascular Disease; Dementia; Aging	https://github.com/kristinslevine/Capstone-Group4-Kristin-Levine	kristinslevine	kristinslevine	Jupyter Notebook	YES - This repository is directly focused on Alzheimer's disease classification using MRI data, which falls squarely within neurodegenerative disease research and brain imaging analysis.	This project develops machine learning methods to improve the accuracy of Alzheimer's disease classification from MRI scans. The approach uses data augmentation and ensemble techniques to enhance model performance for automated diagnosis of Alzheimer's disease from neuroimaging data.	MRI (magnetic resonance imaging) data for Alzheimer's disease classification	Not specified in the available repository information (would need to examine the Code folder contents to identify specific packages and frameworks used).
The Caerphilly Prospective Study	CaPS	Cardiovascular Disease; Dementia; Aging	https://github.com/kavlabs/capsule-network-for-the-classification-of-mri-images-into-alzheimer-s-and-parkinson-s	kavlabs	kavlabs	Python	YES - This repository is directly biomedically relevant as it focuses on the classification of MRI images for two major neurodegenerative diseases: Alzheimer's disease and Parkinson's disease. It involves brain imaging analysis and medical data classification for neurological conditions.	This repository implements a capsule network using Keras for the classification of MRI brain images to distinguish between Alzheimer's disease and Parkinson's disease. The project uses a custom dataset created from ADNI (Alzheimer's Disease Neuroimaging Initiative) and Parkinson's disease datasets to train the deep learning model for automated diagnosis.	MRI images, ADNI dataset, Parkinson's disease dataset	Keras, capsule networks
The Caerphilly Prospective Study	CaPS	Cardiovascular Disease; Dementia; Aging	https://github.com/grahamheather/CS4970W-Capstone	grahamheather	MasonFlint44; grahamheather; meyerben	Python	YES - This repository is directly related to Parkinson's disease research, specifically developing a system for collecting background audio data that could be used for analyzing speech patterns and vocal biomarkers associated with this neurodegenerative condition.	This is a senior capstone project that implements a system for collecting and analyzing background audio data specifically for Parkinson's research. The system runs on Raspberry Pi hardware and performs concurrent recording, analysis, and transmission of audio data, with features for speaker diarization and re-identification using machine learning techniques.	Audio data (background audio recordings for speech analysis)	Python, pytest, pyaudio, numpy, sklearn, matplotlib, eyed3, pydub, hmmlearn, gTTS, pyAudioAnalysis, K-Means clustering, Gaussian distributions, KL divergence, Euclidean distance metrics, Raspberry Pi hardware
The Caerphilly Prospective Study	CaPS	Cardiovascular Disease; Dementia; Aging	https://github.com/cafesmire/capstone_parkinsons	cafesmire	cafesmire	Jupyter Notebook	YES - This repository is directly focused on Parkinson's disease, a neurodegenerative disorder. It specifically addresses the prediction of freezing of gait episodes, which is a common and debilitating symptom in Parkinson's patients that significantly impacts their quality of life and mobility.	This repository implements and compares multiple neural network architectures (RNN, LSTM, GRU, and ANN) for predicting freezing of gait episodes in Parkinson's disease patients. The code includes data preprocessing, model training, and evaluation across different approaches to determine the most effective method for this clinical prediction task.	Time series data (likely from wearable sensors or motion capture devices measuring gait patterns, though specific sensor types are not specified in the available repository information).	Jupyter Notebooks, neural network frameworks (likely TensorFlow/Keras or PyTorch based on the model types mentioned), Python libraries for data preprocessing and visualization, and tools for time series analysis and machine learning model evaluation.
The Caerphilly Prospective Study	CaPS	Cardiovascular Disease; Dementia; Aging	https://github.com/vallakkivasisht/parkinsons_capstone	vallakkivasisht	vallakkivasisht	Python	YES - This repository is clearly biomedically relevant as it focuses on Parkinson's disease, which is a major neurodegenerative disorder. The project appears to be a capstone project specifically targeting Parkinson's disease research or analysis.	Based on the limited repository information available, this appears to be a capstone project focused on Parkinson's disease. The specific functionality and implementation details cannot be determined from the minimal README content provided.	Not specified in the available repository information.	Not specified in the available repository information.
